"Description","Elevation","Latitude","Longitude"
"Giudicarie_trk 245",420.2,45.86759,10.584476
"Giudicarie_trk 246",422.2,45.867756,10.584816
"Giudicarie_trk 247",422.5,45.867897,10.585078
"Giudicarie_trk 248",423.6,45.868011,10.585248
"Giudicarie_trk 249",423.1,45.868171,10.585421
"Giudicarie_trk 250",425.0,45.868303,10.585643
"Giudicarie_trk 251",424.9,45.8684,10.585762
"Giudicarie_trk 252",421.9,45.868613,10.585948
"Giudicarie_trk 253",419.0,45.868836,10.586109
"Giudicarie_trk 254",418.3,45.869023,10.586256
"Giudicarie_trk 255",417.8,45.869148,10.586324
"Giudicarie_trk 256",414.3,45.869364,10.586356
"Giudicarie_trk 257",410.6,45.869517,10.586322
"Giudicarie_trk 258",410.0,45.869616,10.586363
"Giudicarie_trk 259",411.0,45.869777,10.586458
"Giudicarie_trk 260",411.9,45.86991,10.586552
"Giudicarie_trk 261",412.5,45.870088,10.586673
"Giudicarie_trk 262",411.7,45.870366,10.586771
"Giudicarie_trk 263",411.2,45.870653,10.586883
"Giudicarie_trk 264",411.2,45.870804,10.58699
"Giudicarie_trk 265",410.6,45.871099,10.587127
"Giudicarie_trk 266",410.9,45.871171,10.587181
"Giudicarie_trk 267",411.5,45.871241,10.587286
"Giudicarie_trk 268",413.4,45.871293,10.587455
"Giudicarie_trk 269",414.8,45.871354,10.587598
"Giudicarie_trk 270",417.5,45.871528,10.587977
"Giudicarie_trk 271",419.6,45.871579,10.588184
"Giudicarie_trk 272",420.8,45.871658,10.588393
"Giudicarie_trk 273",421.0,45.87178,10.58868
"Giudicarie_trk 274",420.5,45.871876,10.588863
"Giudicarie_trk 275",420.3,45.871937,10.589032
"Giudicarie_trk 276",418.6,45.872032,10.589267
"Giudicarie_trk 277",417.6,45.872119,10.589527
"Giudicarie_trk 278",421.8,45.872276,10.589918
"Giudicarie_trk 279",424.5,45.872388,10.590231
"Giudicarie_trk 280",426.1,45.872502,10.590466
"Giudicarie_trk 281",430.5,45.872667,10.590908
"Giudicarie_trk 282",431.1,45.872779,10.591247
"Giudicarie_trk 283",432.4,45.872875,10.591481
"Giudicarie_trk 284",433.8,45.873069,10.591796
"Giudicarie_trk 285",432.9,45.873166,10.591889
"Giudicarie_trk 286",428.4,45.873389,10.592037
"Giudicarie_trk 287",424.4,45.873586,10.592146
"Giudicarie_trk 288",423.5,45.873701,10.592252
"Giudicarie_trk 289",425.8,45.873834,10.592424
"Giudicarie_trk 290",429.5,45.873868,10.592579
"Giudicarie_trk 291",432.3,45.873902,10.592709
"Giudicarie_trk 292",432.5,45.873964,10.592762
"Giudicarie_trk 293",431.3,45.874018,10.592751
"Giudicarie_trk 294",427.3,45.874208,10.592731
"Giudicarie_trk 295",427.0,45.87427,10.592771
"Giudicarie_trk 296",427.9,45.874402,10.592955
"Giudicarie_trk 297",432.2,45.874622,10.593322
"Giudicarie_trk 298",434.2,45.87479,10.593533
"Giudicarie_trk 299",434.0,45.874995,10.593719
"Giudicarie_trk 300",432.8,45.875218,10.593868
"Giudicarie_trk 301",430.6,45.875397,10.593924
"Giudicarie_trk 302",431.9,45.875593,10.594097
"Giudicarie_trk 303",433.1,45.875903,10.59439
"Giudicarie_trk 304",433.3,45.875974,10.594469
"Giudicarie_trk 305",433.4,45.876081,10.594588
"Giudicarie_trk 306",433.5,45.876223,10.594695
"Giudicarie_trk 307",434.4,45.876356,10.594828
"Giudicarie_trk 308",435.5,45.876427,10.594933
"Giudicarie_trk 309",435.6,45.87648,10.594986
"Giudicarie_trk 310",434.2,45.876597,10.595041
"Giudicarie_trk 311",431.0,45.87674,10.595045
"Giudicarie_trk 312",428.1,45.87684,10.595009
"Giudicarie_trk 313",423.5,45.876968,10.594897
"Giudicarie_trk 314",416.3,45.87726,10.594596
"Giudicarie_trk 315",416.3,45.87726,10.594596
"Giudicarie_trk 316",415.8,45.877315,10.594546
"Giudicarie_trk 317",415.3,45.877397,10.594445
"Giudicarie_trk 318",414.8,45.877489,10.594268
"Giudicarie_trk 319",414.4,45.877618,10.594052
"Giudicarie_trk 320",414.3,45.877654,10.594053
"Giudicarie_trk 321",414.2,45.877698,10.594119
"Giudicarie_trk 322",413.5,45.877847,10.594445
"Giudicarie_trk 323",413.4,45.877996,10.594746
"Giudicarie_trk 324",413.8,45.87811,10.59493
"Giudicarie_trk 325",414.2,45.878233,10.595127
"Giudicarie_trk 326",414.4,45.878312,10.595284
"Giudicarie_trk 327",415.1,45.878444,10.595545
"Giudicarie_trk 328",415.7,45.87854,10.595728
"Giudicarie_trk 329",416.4,45.878645,10.595976
"Giudicarie_trk 330",416.9,45.878758,10.596224
"Giudicarie_trk 331",416.3,45.878951,10.596629
"Giudicarie_trk 332",416.0,45.879046,10.59689
"Giudicarie_trk 333",415.9,45.879107,10.597059
"Giudicarie_trk 334",416.8,45.879202,10.597281
"Giudicarie_trk 335",417.3,45.879308,10.597425
"Giudicarie_trk 336",417.8,45.879503,10.597663
"Giudicarie_trk 337",418.0,45.879681,10.597848
"Giudicarie_trk 338",418.2,45.87977,10.597915
"Giudicarie_trk 339",418.6,45.879993,10.597999
"Giudicarie_trk 340",419.0,45.880163,10.598094
"Giudicarie_trk 341",419.3,45.880414,10.598166
"Giudicarie_trk 342",419.7,45.880665,10.598263
"Giudicarie_trk 343",420.1,45.880879,10.598373
"Giudicarie_trk 344",420.3,45.881032,10.59839
"Giudicarie_trk 345",420.6,45.881292,10.598436
"Giudicarie_trk 346",420.8,45.881598,10.598445
"Giudicarie_trk 347",420.9,45.881832,10.598464
"Giudicarie_trk 348",421.2,45.882263,10.598541
"Giudicarie_trk 349",421.6,45.882622,10.598603
"Giudicarie_trk 350",422.0,45.882882,10.598675
"Giudicarie_trk 351",422.0,45.883151,10.59876
"Giudicarie_trk 352",421.9,45.883419,10.598896
"Giudicarie_trk 353",422.0,45.883624,10.599018
"Giudicarie_trk 354",422.4,45.883856,10.599167
"Giudicarie_trk 355",423.1,45.884026,10.599249
"Giudicarie_trk 356",423.1,45.884015,10.599234
"Giudicarie_trk 357",423.5,45.884103,10.599109
"Giudicarie_trk 358",424.0,45.884187,10.598915
"Giudicarie_trk 359",424.5,45.884289,10.598881
"Giudicarie_trk 360",425.0,45.884411,10.598937
"Giudicarie_trk 361",426.9,45.884853,10.599378
"Giudicarie_trk 362",428.5,45.88527,10.599749
"Giudicarie_trk 363",428.9,45.88542,10.599819
"Giudicarie_trk 364",428.9,45.88553,10.599811
"Giudicarie_trk 365",429.1,45.885566,10.599786
"Giudicarie_trk 366",429.5,45.885603,10.599697
"Giudicarie_trk 367",430.1,45.885668,10.599557
"Giudicarie_trk 368",430.2,45.885705,10.599506
"Giudicarie_trk 369",430.2,45.885707,10.599495
"Giudicarie_trk 370",430.8,45.885826,10.599313
"Giudicarie_trk 371",431.5,45.886016,10.599177
"Giudicarie_trk 372",432.2,45.886189,10.599092
"Giudicarie_trk 373",433.1,45.886342,10.599045
"Giudicarie_trk 374",433.9,45.886477,10.599048
"Giudicarie_trk 375",435.2,45.886791,10.599122
"Giudicarie_trk 376",436.4,45.887105,10.599183
"Giudicarie_trk 377",436.1,45.887356,10.599267
"Giudicarie_trk 378",435.9,45.887688,10.599354
"Giudicarie_trk 379",435.3,45.888092,10.599456
"Giudicarie_trk 380",434.6,45.888388,10.599529
"Giudicarie_trk 381",433.7,45.888737,10.599655
"Giudicarie_trk 382",434.3,45.889157,10.599886
"Giudicarie_trk 383",433.8,45.889424,10.600113
"Giudicarie_trk 384",432.3,45.889868,10.600486
"Giudicarie_trk 385",432.4,45.890349,10.600861
"Giudicarie_trk 386",433.7,45.891141,10.601477
"Giudicarie_trk 387",433.8,45.891177,10.60153
"Giudicarie_trk 388",433.7,45.891158,10.601606
"Giudicarie_trk 389",433.3,45.891074,10.60181
"Giudicarie_trk 390",432.7,45.890971,10.602091
"Giudicarie_trk 391",432.1,45.890858,10.602422
"Giudicarie_trk 392",431.5,45.890737,10.602702
"Giudicarie_trk 393",430.9,45.890609,10.602879
"Giudicarie_trk 394",430.3,45.890444,10.603081
"Giudicarie_trk 395",430.1,45.890344,10.603155
"Giudicarie_trk 396",429.9,45.890181,10.603202
"Giudicarie_trk 397",429.6,45.890029,10.603172
"Giudicarie_trk 398",429.3,45.889894,10.603155
"Giudicarie_trk 399",429.2,45.88984,10.603154
"Giudicarie_trk 400",429.0,45.889784,10.603255
"Giudicarie_trk 401",428.0,45.889589,10.603739
"Giudicarie_trk 402",428.0,45.889589,10.603739
"Giudicarie_trk 403",428.0,45.889589,10.603739
"Giudicarie_trk 404",429.5,45.889775,10.603951
"Giudicarie_trk 405",430.4,45.889898,10.604122
"Giudicarie_trk 406",431.1,45.889968,10.604292
"Giudicarie_trk 407",432.0,45.89009,10.604579
"Giudicarie_trk 408",434.4,45.890231,10.604776
"Giudicarie_trk 409",435.3,45.890425,10.60504
"Giudicarie_trk 410",436.6,45.89053,10.605287
"Giudicarie_trk 411",440.9,45.890652,10.605587
"Giudicarie_trk 412",443.3,45.890784,10.605797
"Giudicarie_trk 413",442.5,45.890935,10.605957
"Giudicarie_trk 414",440.0,45.891068,10.606051
"Giudicarie_trk 415",434.8,45.891275,10.606082
"Giudicarie_trk 416",434.8,45.891599,10.606066
"Giudicarie_trk 417",434.7,45.891969,10.606025
"Giudicarie_trk 418",434.7,45.892338,10.605971
"Giudicarie_trk 419",434.7,45.892707,10.60602
"Giudicarie_trk 420",435.0,45.893209,10.606164
"Giudicarie_trk 421",435.0,45.893389,10.606195
"Giudicarie_trk 422",435.1,45.893541,10.606186
"Giudicarie_trk 423",435.1,45.893613,10.606214
"Giudicarie_trk 424",435.0,45.893693,10.606281
"Giudicarie_trk 425",435.8,45.894057,10.606652
"Giudicarie_trk 426",435.2,45.894412,10.607023
"Giudicarie_trk 427",436.5,45.894651,10.607275
"Giudicarie_trk 428",438.3,45.894846,10.607474
"Giudicarie_trk 429",438.8,45.894918,10.607515
"Giudicarie_trk 430",439.2,45.894998,10.607556
"Giudicarie_trk 431",439.6,45.895134,10.607534
"Giudicarie_trk 432",439.8,45.895242,10.607486
"Giudicarie_trk 433",440.0,45.895352,10.607347
"Giudicarie_trk 434",440.3,45.895444,10.607234
"Giudicarie_trk 435",441.0,45.89558,10.607134
"Giudicarie_trk 436",442.0,45.895743,10.607075
"Giudicarie_trk 437",443.0,45.895914,10.607093
"Giudicarie_trk 438",443.5,45.895986,10.60712
"Giudicarie_trk 439",444.2,45.896074,10.607265
"Giudicarie_trk 440",444.5,45.896099,10.607394
"Giudicarie_trk 441",444.7,45.896096,10.607562
"Giudicarie_trk 442",444.5,45.89605,10.607689
"Giudicarie_trk 443",444.3,45.895984,10.607868
"Giudicarie_trk 444",444.3,45.895955,10.607983
"Giudicarie_trk 445",444.4,45.895963,10.608099
"Giudicarie_trk 446",444.6,45.895987,10.608268
"Giudicarie_trk 447",444.7,45.896084,10.608451
"Giudicarie_trk 448",444.2,45.896279,10.608676
"Giudicarie_trk 449",444.1,45.896581,10.608942
"Giudicarie_trk 450",444.1,45.896955,10.609237
"Giudicarie_trk 451",444.7,45.897213,10.60945
"Giudicarie_trk 452",445.2,45.897329,10.609518
"Giudicarie_trk 453",446.0,45.897499,10.6096
"Giudicarie_trk 454",446.4,45.897659,10.609695
"Giudicarie_trk 455",446.7,45.897793,10.609789
"Giudicarie_trk 456",447.0,45.897927,10.609871
"Giudicarie_trk 457",447.8,45.898097,10.60994
"Giudicarie_trk 458",448.9,45.898277,10.609958
"Giudicarie_trk 459",450.5,45.898556,10.609966
"Giudicarie_trk 460",451.8,45.898853,10.609936
"Giudicarie_trk 461",451.8,45.89916,10.609868
"Giudicarie_trk 462",451.5,45.899575,10.609789
"Giudicarie_trk 463",451.9,45.89982,10.609693
"Giudicarie_trk 464",452.8,45.900074,10.609546
"Giudicarie_trk 465",454.1,45.900265,10.609371
"Giudicarie_trk 466",455.6,45.900521,10.609095
"Giudicarie_trk 467",456.4,45.900632,10.608917
"Giudicarie_trk 468",457.1,45.900778,10.608754
"Giudicarie_trk 469",457.2,45.90095,10.608695
"Giudicarie_trk 470",456.8,45.90113,10.6087
"Giudicarie_trk 471",456.0,45.901337,10.608693
"Giudicarie_trk 472",455.1,45.901463,10.608696
"Giudicarie_trk 473",453.5,45.901597,10.608752
"Giudicarie_trk 474",452.4,45.901749,10.608795
"Giudicarie_trk 475",451.2,45.901929,10.608787
"Giudicarie_trk 476",450.3,45.902082,10.608805
"Giudicarie_trk 477",450.3,45.902262,10.608848
"Giudicarie_trk 478",450.1,45.902432,10.608866
"Giudicarie_trk 479",449.9,45.902648,10.608872
"Giudicarie_trk 480",449.5,45.902847,10.608827
"Giudicarie_trk 481",449.8,45.903109,10.608783
"Giudicarie_trk 482",450.2,45.903244,10.608748
"Giudicarie_trk 483",452.1,45.903515,10.608678
"Giudicarie_trk 484",453.3,45.903687,10.608645
"Giudicarie_trk 485",455.4,45.903903,10.608612
"Giudicarie_trk 486",456.4,45.903904,10.608561
"Giudicarie_trk 487",456.6,45.90385,10.608521
"Giudicarie_trk 488",457.7,45.903673,10.608348
"Giudicarie_trk 489",458.6,45.903495,10.608175
"Giudicarie_trk 490",458.5,45.903335,10.608054
"Giudicarie_trk 491",458.1,45.903237,10.607987
"Giudicarie_trk 492",458.9,45.903248,10.607926
"Giudicarie_trk 493",458.9,45.903247,10.607923
"Giudicarie_trk 494",459.0,45.903254,10.607923
"Giudicarie_trk 495",459.9,45.903302,10.607908
"Giudicarie_trk 496",460.5,45.903399,10.607937
"Giudicarie_trk 497",461.2,45.903567,10.60803
"Giudicarie_trk 498",461.2,45.903781,10.608196
"Giudicarie_trk 499",461.7,45.903921,10.608297
"Giudicarie_trk 500",461.4,45.903998,10.608366
"Giudicarie_trk 501",461.5,45.904104,10.608423
"Giudicarie_trk 502",461.9,45.904195,10.608448
"Giudicarie_trk 503",462.3,45.904229,10.608448
"Giudicarie_trk 504",462.4,45.904226,10.608445
"Giudicarie_trk 505",463.2,45.904557,10.608537
"Giudicarie_trk 506",467.2,45.904862,10.608602
"Giudicarie_trk 507",471.8,45.905224,10.608666
"Giudicarie_trk 508",474.6,45.905468,10.608718
"Giudicarie_trk 509",478.6,45.905689,10.608811
"Giudicarie_trk 510",478.8,45.905844,10.608952
"Giudicarie_trk 511",473.5,45.906036,10.609213
"Giudicarie_trk 512",473.4,45.906036,10.609214
"Giudicarie_trk 513",466.3,45.906163,10.609429
"Giudicarie_trk 514",459.5,45.906241,10.609666
"Giudicarie_trk 515",459.6,45.906308,10.609902
"Giudicarie_trk 516",458.2,45.906369,10.610228
"Giudicarie_trk 517",457.6,45.906475,10.610466
"Giudicarie_trk 518",460.1,45.906647,10.610952
"Giudicarie_trk 519",460.8,45.906886,10.611589
"Giudicarie_trk 520",460.3,45.907264,10.612641
"Giudicarie_trk 521",461.9,45.907422,10.613074
"Giudicarie_trk 522",464.7,45.907619,10.613499
"Giudicarie_trk 523",466.3,45.907728,10.613711
"Giudicarie_trk 524",466.3,45.907725,10.613715
"Giudicarie_trk 525",470.5,45.908118,10.614334
"Giudicarie_trk 526",473.3,45.908502,10.614888
"Giudicarie_trk 527",475.2,45.908836,10.615334
"Giudicarie_trk 528",472.3,45.90936,10.615759
"Giudicarie_trk 529",470.7,45.909755,10.616114
"Giudicarie_trk 530",469.9,45.90999,10.616336
"Giudicarie_trk 531",469.4,45.91015,10.616513
"Giudicarie_trk 532",469.9,45.91,10.616348
"Giudicarie_trk 533",466.4,45.909828,10.616752
"Giudicarie_trk 534",465.4,45.909799,10.61688
"Giudicarie_trk 535",464.0,45.909787,10.617086
"Giudicarie_trk 536",464.2,45.909829,10.617293
"Giudicarie_trk 537",464.5,45.909933,10.617567
"Giudicarie_trk 538",464.7,45.910109,10.617882
"Giudicarie_trk 539",465.1,45.910391,10.61829
"Giudicarie_trk 540",465.0,45.910603,10.618592
"Giudicarie_trk 541",465.1,45.910753,10.61879
"Giudicarie_trk 542",465.5,45.910895,10.618949
"Giudicarie_trk 543",466.0,45.911046,10.619082
"Giudicarie_trk 544",466.7,45.911251,10.619217
"Giudicarie_trk 545",467.1,45.911456,10.619365
"Giudicarie_trk 546",467.4,45.911607,10.619498
"Giudicarie_trk 547",467.5,45.911704,10.61963
"Giudicarie_trk 548",467.7,45.911774,10.619748
"Giudicarie_trk 549",467.9,45.911835,10.619892
"Giudicarie_trk 550",468.1,45.911879,10.620009
"Giudicarie_trk 551",468.5,45.911903,10.620178
"Giudicarie_trk 552",468.9,45.911883,10.62037
"Giudicarie_trk 553",470.3,45.911764,10.621102
"Giudicarie_trk 554",470.4,45.911737,10.62114
"Giudicarie_trk 555",471.1,45.911601,10.621162
"Giudicarie_trk 556",471.7,45.911457,10.62117
"Giudicarie_trk 557",472.1,45.911314,10.621115
"Giudicarie_trk 558",472.9,45.911161,10.621084
"Giudicarie_trk 559",474.0,45.911017,10.621067
"Giudicarie_trk 560",474.8,45.910892,10.62105
"Giudicarie_trk 561",475.4,45.910846,10.621075
"Giudicarie_trk 562",476.3,45.910828,10.621139
"Giudicarie_trk 563",476.9,45.910836,10.621204
"Giudicarie_trk 564",477.9,45.910862,10.621269
"Giudicarie_trk 565",478.1,45.910978,10.621311
"Giudicarie_trk 566",477.4,45.911131,10.621341
"Giudicarie_trk 567",476.9,45.91122,10.621357
"Giudicarie_trk 568",477.1,45.911301,10.621385
"Giudicarie_trk 569",478.5,45.911336,10.621437
"Giudicarie_trk 570",480.9,45.91138,10.621529
"Giudicarie_trk 571",482.9,45.911406,10.621607
"Giudicarie_trk 572",484.9,45.91145,10.621699
"Giudicarie_trk 573",486.8,45.911493,10.62179
"Giudicarie_trk 574",486.9,45.911565,10.621844
"Giudicarie_trk 575",485.6,45.911663,10.621873
"Giudicarie_trk 576",485.2,45.91177,10.621953
"Giudicarie_trk 577",484.7,45.911957,10.622126
"Giudicarie_trk 578",484.9,45.912046,10.622193
"Giudicarie_trk 579",485.3,45.912207,10.622275
"Giudicarie_trk 580",484.7,45.912287,10.622291
"Giudicarie_trk 581",484.4,45.912395,10.622332
"Giudicarie_trk 582",484.2,45.912529,10.622414
"Giudicarie_trk 583",483.8,45.91268,10.622534
"Giudicarie_trk 584",481.7,45.912893,10.622734
"Giudicarie_trk 585",481.2,45.913044,10.622906
"Giudicarie_trk 586",484.1,45.913336,10.623224
"Giudicarie_trk 587",482.9,45.913567,10.623462
"Giudicarie_trk 588",481.8,45.91369,10.623647
"Giudicarie_trk 589",482.5,45.913787,10.623817
"Giudicarie_trk 590",483.1,45.913831,10.623857
"Giudicarie_trk 591",482.5,45.913867,10.623858
"Giudicarie_trk 592",475.6,45.914043,10.623554
"Giudicarie_trk 593",474.4,45.914106,10.623491
"Giudicarie_trk 594",473.1,45.914224,10.623482
"Giudicarie_trk 595",472.2,45.914348,10.62355
"Giudicarie_trk 596",471.3,45.914464,10.623669
"Giudicarie_trk 597",470.3,45.914571,10.623762
"Giudicarie_trk 598",472.2,45.914829,10.623938
"Giudicarie_trk 599",473.5,45.915106,10.624113
"Giudicarie_trk 600",474.1,45.91548,10.624356
"Giudicarie_trk 601",474.5,45.915828,10.624573
"Giudicarie_trk 602",474.5,45.91655,10.625045
"Giudicarie_trk 603",473.9,45.916836,10.625221
"Giudicarie_trk 604",473.6,45.916934,10.625301
"Giudicarie_trk 605",473.5,45.91696,10.625354
"Giudicarie_trk 606",474.8,45.916966,10.625586
"Giudicarie_trk 607",477.1,45.91698,10.62587
"Giudicarie_trk 608",478.5,45.916968,10.626025
"Giudicarie_trk 609",479.7,45.916993,10.626206
"Giudicarie_trk 610",485.8,45.917033,10.626542
"Giudicarie_trk 611",489.5,45.917084,10.626763
"Giudicarie_trk 612",491.5,45.917136,10.626907
"Giudicarie_trk 613",493.0,45.917215,10.627076
"Giudicarie_trk 614",494.2,45.917338,10.62726
"Giudicarie_trk 615",493.4,45.917471,10.627381
"Giudicarie_trk 616",491.5,45.917579,10.627422
"Giudicarie_trk 617",489.5,45.917668,10.627438
"Giudicarie_trk 618",485.7,45.917795,10.627403
"Giudicarie_trk 619",482.4,45.917939,10.627394
"Giudicarie_trk 620",482.5,45.918038,10.627423
"Giudicarie_trk 621",483.0,45.918154,10.627491
"Giudicarie_trk 622",483.5,45.918252,10.627558
"Giudicarie_trk 623",483.6,45.918323,10.627586
"Giudicarie_trk 624",483.2,45.918413,10.627589
"Giudicarie_trk 625",482.7,45.918521,10.627579
"Giudicarie_trk 626",481.7,45.91863,10.627531
"Giudicarie_trk 627",480.7,45.918721,10.627456
"Giudicarie_trk 628",479.8,45.918803,10.627381
"Giudicarie_trk 629",479.6,45.918867,10.627357
"Giudicarie_trk 630",479.3,45.918921,10.627333
"Giudicarie_trk 631",479.6,45.919011,10.627361
"Giudicarie_trk 632",479.6,45.919011,10.627361
"Giudicarie_trk 633",480.3,45.919117,10.627442
"Giudicarie_trk 634",480.7,45.919234,10.627497
"Giudicarie_trk 635",480.9,45.919377,10.627527
"Giudicarie_trk 636",481.0,45.919566,10.627558
"Giudicarie_trk 637",481.2,45.919701,10.627562
"Giudicarie_trk 638",481.3,45.919845,10.62754
"Giudicarie_trk 639",480.9,45.920054,10.627443
"Giudicarie_trk 640",481.0,45.920279,10.627398
"Giudicarie_trk 641",481.0,45.920486,10.627404
"Giudicarie_trk 642",480.1,45.920728,10.62745
"Giudicarie_trk 643",479.9,45.920836,10.627492
"Giudicarie_trk 644",480.2,45.920925,10.627572
"Giudicarie_trk 645",481.1,45.921066,10.627744
"Giudicarie_trk 646",482.3,45.921172,10.627914
"Giudicarie_trk 647",487.5,45.921294,10.628176
"Giudicarie_trk 648",493.3,45.921442,10.628528
"Giudicarie_trk 649",497.5,45.921528,10.628827
"Giudicarie_trk 650",503.1,45.921665,10.62927
"Giudicarie_trk 651",508.8,45.921837,10.629868
"Giudicarie_trk 652",511.7,45.921957,10.630271
"Giudicarie_trk 653",512.4,45.922053,10.630494
"Giudicarie_trk 654",512.5,45.922212,10.630743
"Giudicarie_trk 655",510.5,45.922353,10.630954
"Giudicarie_trk 656",502.8,45.922609,10.631284
"Giudicarie_trk 657",498.1,45.922804,10.63147
"Giudicarie_trk 658",495.1,45.922938,10.63159
"Giudicarie_trk 659",494.9,45.923214,10.631791
"Giudicarie_trk 660",493.2,45.923392,10.6319
"Giudicarie_trk 661",490.2,45.923606,10.632074
"Giudicarie_trk 662",491.1,45.923863,10.632313
"Giudicarie_trk 663",493.9,45.924183,10.632594
"Giudicarie_trk 664",492.5,45.924548,10.632927
"Giudicarie_trk 665",494.2,45.924868,10.633207
"Giudicarie_trk 666",493.7,45.925037,10.633354
"Giudicarie_trk 667",493.7,45.925037,10.633354
"Giudicarie_trk 668",493.4,45.92509,10.633407
"Giudicarie_trk 669",490.6,45.92533,10.633595
"Giudicarie_trk 670",488.9,45.92558,10.633757
"Giudicarie_trk 671",489.2,45.925972,10.633987
"Giudicarie_trk 672",488.5,45.926231,10.634124
"Giudicarie_trk 673",489.7,45.926535,10.634275
"Giudicarie_trk 674",491.3,45.926812,10.634425
"Giudicarie_trk 675",492.9,45.927097,10.634652
"Giudicarie_trk 676",491.9,45.927462,10.634934
"Giudicarie_trk 677",491.5,45.927559,10.635053
"Giudicarie_trk 678",490.9,45.92771,10.635238
"Giudicarie_trk 679",490.4,45.927825,10.635358
"Giudicarie_trk 680",490.7,45.927958,10.635478
"Ledro_trk 1",671.5,45.877551,10.745255
"Ledro_trk 2",670.0,45.87764,10.74546
"Ledro_trk 3",670.5,45.877753,10.745586
"Ledro_trk 4",671.5,45.877868,10.745667
"Ledro_trk 5",672.4,45.878003,10.74571
"Ledro_trk 6",674.1,45.878138,10.745689
"Ledro_trk 7",676.4,45.878247,10.745628
"Ledro_trk 8",681.9,45.878412,10.745452
"Ledro_trk 9",687.9,45.878532,10.745237
"Ledro_trk 10",696.1,45.878672,10.744919
"Ledro_trk 11",702.8,45.878767,10.7446
"Ledro_trk 12",705.0,45.878808,10.744279
"Ledro_trk 13",709.5,45.8788,10.743965
"Ledro_trk 14",713.6,45.878818,10.743571
"Ledro_trk 15",716.9,45.878832,10.743249
"Ledro_trk 16",717.9,45.878872,10.743005
"Ledro_trk 17",719.1,45.87897,10.742683
"Ledro_trk 18",719.6,45.879141,10.742358
