"LINEA";"CORSA";"ORA_PARTENZA";"ORA_ARRIVO";"average(passengers)"
"Trento-Cadine-Sopramonte-Terlago-M.Terlago";"B204030003";"06:10:00";"06:32:00";1.125
"Trento-Cadine-Sopramonte-Terlago-M.Terlago";"E201030002";"06:40:00";"07:15:00";2.0
"Trento-Cadine-Sopramonte-Terlago-M.Terlago";"E201070008";"07:02:00";"07:20:00";1.0
"Trento-Cadine-Sopramonte-Terlago-M.Terlago";"E201090002";"07:38:00";"08:13:00";4.666666666666667
"Trento-Cadine-Sopramonte-Terlago-M.Terlago";"E201100006";"08:00:00";"08:39:00";1.0
"Trento-Cadine-Sopramonte-Terlago-M.Terlago";"E201130003";"08:56:00";"09:35:00";1.3333333333333333
"Trento-Cadine-Sopramonte-Terlago-M.Terlago";"E201150004";"13:50:00";"14:25:00";2.0
"Trento-Cadine-Sopramonte-Terlago-M.Terlago";"E201150101";"13:46:00";"13:50:00";2.0
"Trento-Cadine-Sopramonte-Terlago-M.Terlago";"E201180007";"12:30:00";"13:09:00";6.5
"Trento-Cadine-Sopramonte-Terlago-M.Terlago";"E201210205";"17:59:00";"18:34:00";2.0
"Trento-Cadine-Sopramonte-Terlago-M.Terlago";"E201220005";"14:45:00";"15:20:00";6.0
"Trento-Cadine-Sopramonte-Terlago-M.Terlago";"E201230002";"18:50:00";"19:25:00";1.0
"Trento-Cadine-Sopramonte-Terlago-M.Terlago";"E201300004";"18:15:00";"18:50:00";1.5
"Trento-Cadine-Sopramonte-Terlago-M.Terlago";"E201320004";"18:40:00";"19:15:00";2.0
"Trento-Cadine-Sopramonte-Terlago-M.Terlago";"E201340004";"19:30:00";"20:05:00";2.0
"Trento-Cadine-Sopramonte-Terlago-M.Terlago";"E203720008";"17:15:00";"17:50:00";11.0
"Trento-Masetti-Borgo V.-Castello T.";"B401250006";"06:20:00";"07:30:00";5.71875
"Trento-Masetti-Borgo V.-Castello T.";"B401250006";"06:25:00";"07:30:00";5.1875
"Trento-Masetti-Borgo V.-Castello T.";"B401250006";"07:09:00";"07:28:00";2.0
"Trento-Masetti-Borgo V.-Castello T.";"B401250006";"07:09:00";"07:30:00";2.875
"Trento-Masetti-Borgo V.-Castello T.";"B401440401";"12:20:00";"13:06:00";6.333333333333333
"Trento-Masetti-Borgo V.-Castello T.";"B401440402";"12:20:00";"13:06:00";9.666666666666666
"Trento-Masetti-Borgo V.-Castello T.";"B401530107";"13:10:00";"14:20:00";6.766666666666667
"Trento-Masetti-Borgo V.-Castello T.";"B401530107";"13:59:00";"14:20:00";1.4
"Trento-Masetti-Borgo V.-Castello T.";"B401570209";"13:53:00";"14:58:00";2.5454545454545454
"Trento-Masetti-Borgo V.-Castello T.";"B401640004";"17:50:00";"19:02:00";4.478260869565218
"Trento-Masetti-Borgo V.-Castello T.";"B403900004";"13:10:00";"14:05:00";6.642857142857143
"Trento-Masetti-Borgo V.-Castello T.";"B403900101";"13:10:00";"14:27:00";2.4285714285714284
"Trento-Masetti-Borgo V.-Castello T.";"E401250006";"06:20:00";"07:30:00";2.0
"Trento-Masetti-Borgo V.-Castello T.";"E401480010";"13:10:00";"14:18:00";2.857142857142857
"Trento-Masetti-Borgo V.-Castello T.";"E401530007";"13:10:00";"14:20:00";3.625
"Trento-Masetti-Borgo V.-Castello T.";"E401640005";"17:50:00";"19:02:00";2.6666666666666665
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B601970004";"07:11:00";"07:23:00";1.0
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B601980009";"07:25:00";"07:47:00";3.6
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602000101";"07:31:00";"07:41:00";16.375
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602000207";"07:10:00";"07:43:00";8.0
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602000207";"07:15:00";"07:37:00";8.0
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602000207";"07:15:00";"07:43:00";7.0
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602000306";"06:57:00";"07:14:00";23.0
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602000503";"07:10:00";"07:42:00";6.333333333333333
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602010213";"06:20:00";"07:03:00";2.5238095238095237
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602020107";"09:40:00";"10:57:00";1.8636363636363635
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602020207";"09:40:00";"10:57:00";2.5
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602030212";"07:52:00";"09:12:00";3.0
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602030510";"07:47:00";"09:12:00";4.0
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602040008";"12:15:00";"12:50:00";7.25
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602040108";"12:54:00";"13:40:00";2.2222222222222223
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602050109";"12:25:00";"13:12:00";4.777777777777778
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602060015";"14:22:00";"15:03:00";1.9333333333333333
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602070012";"13:30:00";"14:51:00";3.6551724137931036
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602070111";"13:30:00";"14:51:00";1.2
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602080013";"16:35:00";"17:16:00";3.0
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602090115";"17:54:00";"18:37:00";2.7857142857142856
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602100108";"17:45:00";"19:06:00";3.764705882352941
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602100207";"17:30:00";"18:47:00";2.2
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602120014";"19:15:00";"19:56:00";4.25
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602140115";"20:51:00";"21:32:00";3.125
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602140210";"20:15:00";"21:32:00";2.0
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602160110";"12:50:00";"14:07:00";5.384615384615385
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602270018";"06:50:00";"07:33:00";3.107142857142857
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602280116";"17:48:00";"18:29:00";9.666666666666666
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602290016";"06:30:00";"07:12:00";2.111111111111111
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602390006";"06:53:00";"07:23:00";6.461538461538462
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602390006";"06:53:00";"07:26:00";1.2857142857142858
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602620201";"13:16:00";"13:38:00";6.0
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B602630007";"16:15:00";"16:33:00";1.0
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B603990019";"05:57:00";"06:38:00";2.0
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B604030106";"13:15:00";"13:25:00";3.5
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B605880207";"06:58:00";"07:08:00";6.666666666666667
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B605880303";"06:58:00";"07:10:00";2.0
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B605890004";"15:57:00";"16:05:00";9.0
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B606240002";"16:05:00";"16:15:00";1.0
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B606800107";"12:16:00";"12:19:00";13.0
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"B606870003";"16:56:00";"17:03:00";1.0
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"E602000007";"07:10:00";"07:35:00";2.0
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"E602010012";"05:57:00";"07:15:00";2.0
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"E602020108";"09:40:00";"10:57:00";4.222222222222222
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"E602030208";"07:55:00";"09:17:00";3.0
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"E602040008";"12:15:00";"13:35:00";2.6
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"E602050012";"12:25:00";"13:08:00";3.0
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"E602060010";"14:25:00";"15:06:00";2.0
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"E602070011";"13:30:00";"14:13:00";2.5
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"E602070011";"14:15:00";"14:51:00";1.25
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"E602080011";"16:40:00";"17:21:00";2.5
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"E602090110";"17:50:00";"18:33:00";2.6
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"E602100109";"17:50:00";"18:25:00";4.5
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"E602100109";"18:35:00";"19:17:00";3.75
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"E602140114";"20:58:00";"21:39:00";1.5
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"E60216";"12:50:00";"13:25:00";6.5
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"E602280115";"17:47:00";"18:28:00";3.0
"Trento-Mezzolombardo-Campodenno-Denno-Cles";"E602290014";"06:30:00";"07:12:00";2.0
"Trento-Pergine V.-Levico T.-Borgo V.";"B4010108";"06:59:00";"07:31:00";6.8
"Trento-Pergine V.-Levico T.-Borgo V.";"B4010109";"06:59:00";"07:27:00";5.4
"Trento-Pergine V.-Levico T.-Borgo V.";"B401190110";"04:40:00";"05:29:00";1.0
"Trento-Pergine V.-Levico T.-Borgo V.";"B401190112";"04:40:00";"05:29:00";1.6
"Trento-Pergine V.-Levico T.-Borgo V.";"B401210007";"05:50:00";"06:44:00";2.230769230769231
"Trento-Pergine V.-Levico T.-Borgo V.";"B401220003";"06:50:00";"07:20:00";1.125
"Trento-Pergine V.-Levico T.-Borgo V.";"B401230006";"06:19:00";"07:05:00";2.4827586206896552
"Trento-Pergine V.-Levico T.-Borgo V.";"B401230006";"06:45:00";"07:07:00";10.166666666666666
"Trento-Pergine V.-Levico T.-Borgo V.";"B401240011";"07:00:00";"07:51:00";5.741935483870968
"Trento-Pergine V.-Levico T.-Borgo V.";"B401240405";"06:37:00";"07:00:00";2.6666666666666665
"Trento-Pergine V.-Levico T.-Borgo V.";"B401240405";"07:26:00";"07:51:00";1.6666666666666667
"Trento-Pergine V.-Levico T.-Borgo V.";"B4012406";"07:16:00";"07:52:00";7.5
"Trento-Pergine V.-Levico T.-Borgo V.";"B401260006";"07:40:00";"08:58:00";3.676470588235294
"Trento-Pergine V.-Levico T.-Borgo V.";"B401270006";"06:49:00";"07:40:00";4.304347826086956
"Trento-Pergine V.-Levico T.-Borgo V.";"B401270106";"06:40:00";"07:49:00";6.75
"Trento-Pergine V.-Levico T.-Borgo V.";"B401270205";"06:49:00";"07:49:00";5.0
"Trento-Pergine V.-Levico T.-Borgo V.";"B401270302";"07:05:00";"07:44:00";9.9375
"Trento-Pergine V.-Levico T.-Borgo V.";"B401280004";"17:55:00";"18:28:00";2.4444444444444446
"Trento-Pergine V.-Levico T.-Borgo V.";"B401300007";"09:35:00";"10:49:00";2.84
"Trento-Pergine V.-Levico T.-Borgo V.";"B401330008";"06:50:00";"07:42:00";2.857142857142857
"Trento-Pergine V.-Levico T.-Borgo V.";"B401330008";"06:50:00";"08:06:00";4.181818181818182
"Trento-Pergine V.-Levico T.-Borgo V.";"B401350001";"07:08:00";"07:31:00";6.222222222222222
"Trento-Pergine V.-Levico T.-Borgo V.";"B401350002";"07:05:00";"07:31:00";5.5
"Trento-Pergine V.-Levico T.-Borgo V.";"B401380103";"12:45:00";"13:35:00";16.833333333333332
"Trento-Pergine V.-Levico T.-Borgo V.";"B401400006";"11:35:00";"12:26:00";8.64
"Trento-Pergine V.-Levico T.-Borgo V.";"B401440601";"12:25:00";"12:54:00";27.0
"Trento-Pergine V.-Levico T.-Borgo V.";"B4014407";"12:25:00";"12:54:00";3.875
"Trento-Pergine V.-Levico T.-Borgo V.";"B401450208";"08:48:00";"10:06:00";3.357142857142857
"Trento-Pergine V.-Levico T.-Borgo V.";"B401460005";"12:40:00";"13:32:00";5.3
"Trento-Pergine V.-Levico T.-Borgo V.";"B4014601";"13:29:00";"13:59:00";1.0
"Trento-Pergine V.-Levico T.-Borgo V.";"B401490001";"12:35:00";"13:07:00";11.444444444444445
"Trento-Pergine V.-Levico T.-Borgo V.";"B401490110";"12:35:00";"13:06:00";7.0
"Trento-Pergine V.-Levico T.-Borgo V.";"B401490205";"13:05:00";"13:54:00";2.5
"Trento-Pergine V.-Levico T.-Borgo V.";"B401490402";"13:07:00";"13:54:00";5.538461538461538
"Trento-Pergine V.-Levico T.-Borgo V.";"B401490501";"13:07:00";"13:20:00";19.0
"Trento-Pergine V.-Levico T.-Borgo V.";"B401500105";"13:10:00";"14:10:00";6.666666666666667
"Trento-Pergine V.-Levico T.-Borgo V.";"B401500201";"13:12:00";"13:46:00";7.5
"Trento-Pergine V.-Levico T.-Borgo V.";"B401500304";"13:18:00";"13:43:00";18.5
"Trento-Pergine V.-Levico T.-Borgo V.";"B401500304";"13:18:00";"14:09:00";18.125
"Trento-Pergine V.-Levico T.-Borgo V.";"B401520007";"14:15:00";"14:40:00";4.7
"Trento-Pergine V.-Levico T.-Borgo V.";"B401520007";"14:15:00";"15:29:00";2.682926829268293
"Trento-Pergine V.-Levico T.-Borgo V.";"B401550007";"13:50:00";"14:39:00";2.5714285714285716
"Trento-Pergine V.-Levico T.-Borgo V.";"B401550008";"13:45:00";"14:34:00";2.0
"Trento-Pergine V.-Levico T.-Borgo V.";"B4015501";"13:50:00";"14:39:00";4.142857142857143
"Trento-Pergine V.-Levico T.-Borgo V.";"B401560007";"17:22:00";"18:12:00";4.384615384615385
"Trento-Pergine V.-Levico T.-Borgo V.";"B401580005";"16:35:00";"17:27:00";7.238095238095238
"Trento-Pergine V.-Levico T.-Borgo V.";"B401580005";"16:39:00";"17:00:00";21.333333333333332
"Trento-Pergine V.-Levico T.-Borgo V.";"B4015803";"16:30:00";"17:18:00";6.7272727272727275
"Trento-Pergine V.-Levico T.-Borgo V.";"B401590003";"16:20:00";"16:46:00";14.166666666666666
"Trento-Pergine V.-Levico T.-Borgo V.";"B401600006";"18:22:00";"19:12:00";6.111111111111111
"Trento-Pergine V.-Levico T.-Borgo V.";"B401610204";"14:38:00";"15:11:00";1.5
